Time,Gx0,Gy0,Gz0,Ax0,Ay0,Az0,Gx1,Gy1,Gz1,Ax1,Ay1,Az1,Gx2,Gy2,Gz2,Ax2,Ay2,Az2,Gx3,Gy3,Gz3,Ax3,Ay3,Az3,Gx4,Gy4,Gz4,Ax4,Ay4,Az4,
0,-0.19,-0.41,0.09,-0.64,-0.75,-0.16,-0.27,-0.73,-0.06,-0.77,-0.64,-0.04,-0.05,-1.95,0.04,-0.41,-0.9,-0.27,0.37,0.6,0.39,-0.61,-0.85,-0.28,-0.49,0.17,0.41,0.23,-0.78,-0.81
1,-0.01,0.08,-0.21,-0.63,-0.77,-0.16,-0.02,0.27,-0.16,-0.77,-0.66,-0.05,-0.02,-0.07,0.09,-0.41,-0.89,-0.28,0.12,-0.1,0.37,-0.63,-0.84,-0.29,-0.28,-0.05,0.2,0.22,-0.79,-0.83
2,-0.19,-0.6,-0.2,-0.64,-0.75,-0.14,-0.43,-0.66,-0.31,-0.78,-0.63,-0.01,-0.15,-0.34,0.03,-0.44,-0.88,-0.27,0.06,0.03,0.23,-0.64,-0.84,-0.28,-0.24,0.13,0.02,0.21,-0.76,-0.82
3,-0.35,-0.26,-0.58,-0.7,-0.72,-0.17,-0.71,0.13,-0.46,-0.8,-0.62,-0.0,-0.16,0.25,-0.5,-0.45,-0.87,-0.3,0.05,0.17,-0.28,-0.61,-0.83,-0.31,0.0,0.53,-0.31,0.21,-0.75,-0.83
4,-0.38,1.92,-0.93,-0.65,-0.75,-0.17,-0.8,0.34,-0.63,-0.77,-0.62,-0.05,-0.24,0.26,-0.61,-0.39,-0.87,-0.31,0.13,0.53,-0.22,-0.6,-0.84,-0.3,-0.16,0.7,-0.26,0.26,-0.74,-0.78
5,-0.5,0.15,-1.01,-0.64,-0.75,-0.19,-0.92,0.75,-0.66,-0.76,-0.64,-0.06,-0.39,0.77,-0.49,-0.35,-0.89,-0.3,-0.05,0.72,-0.05,-0.56,-0.87,-0.31,-0.42,0.48,-0.45,0.25,-0.75,-0.8
6,-0.52,0.18,-0.43,-0.59,-0.76,-0.21,-0.61,0.4,-0.15,-0.74,-0.61,-0.1,-0.4,-0.15,-0.16,-0.36,-0.87,-0.34,-0.11,-0.24,-0.01,-0.57,-0.85,-0.33,-0.06,-0.04,-0.3,0.27,-0.75,-0.81
7,-0.36,-0.56,-0.63,-0.61,-0.74,-0.21,-0.75,-0.59,-0.5,-0.76,-0.61,-0.07,-0.04,-1.92,-0.22,-0.34,-0.87,-0.3,0.36,0.54,0.18,-0.54,-0.86,-0.29,-0.34,0.37,0.25,0.26,-0.75,-0.76
8,-0.08,0.24,-0.61,-0.6,-0.75,-0.17,-0.27,0.64,-0.25,-0.74,-0.63,-0.05,-0.12,0.48,-0.18,-0.37,-0.88,-0.28,0.08,0.44,0.18,-0.58,-0.85,-0.29,-0.55,0.34,0.14,0.24,-0.77,-0.79
9,-0.44,-0.17,-0.12,-0.58,-0.78,-0.18,-0.5,-0.28,0.12,-0.73,-0.65,-0.07,-0.47,-0.48,0.26,-0.36,-0.89,-0.27,-0.36,-0.29,0.62,-0.58,-0.87,-0.28,-0.62,-0.37,-0.13,0.23,-0.76,-0.81
10,-0.44,-0.37,0.11,-0.62,-0.75,-0.18,-0.45,-0.37,0.02,-0.76,-0.62,-0.05,-0.34,-0.39,0.02,-0.41,-0.87,-0.3,-0.11,-0.02,0.18,-0.62,-0.82,-0.3,-0.3,0.0,-0.03,0.26,-0.76,-0.8
11,-0.43,-0.28,-0.6,-0.63,-0.74,-0.16,-0.7,-0.27,-0.32,-0.77,-0.62,-0.06,-0.28,0.37,-0.28,-0.39,-0.88,-0.28,0.04,0.81,0.15,-0.58,-0.85,-0.28,-0.67,0.59,0.1,0.27,-0.76,-0.79
12,-0.53,0.19,-0.7,-0.65,-0.74,-0.18,-0.65,0.63,-0.03,-0.77,-0.62,-0.06,-0.43,0.64,-0.37,-0.39,-0.88,-0.31,0.03,0.8,-0.09,-0.6,-0.84,-0.35,-1.08,1.78,-0.56,0.18,-0.86,-0.85
13,-0.64,-0.09,-0.64,-0.6,-0.74,-0.23,-0.7,0.15,-0.31,-0.74,-0.6,-0.06,-0.06,-0.6,-0.95,-0.39,-0.86,-0.34,0.45,0.09,-0.34,-0.58,-0.84,-0.36,0.34,0.42,0.17,0.27,-0.75,-0.81
14,-0.32,-1.05,-1.45,-0.61,-0.75,-0.25,-0.97,-0.94,-0.53,-0.74,-0.61,-0.07,-0.28,-1.71,-1.61,-0.37,-0.87,-0.33,1.59,1.6,-0.53,-0.54,-0.85,-0.31,0.45,0.75,0.76,0.3,-0.75,-0.76
15,-0.08,-0.21,-2.04,-0.6,-0.73,-0.19,-0.87,-0.31,-0.15,-0.71,-0.62,-0.1,0.5,-1.07,-2.6,-0.39,-0.85,-0.33,2.89,3.9,-0.89,-0.54,-0.84,-0.32,-0.27,1.72,1.71,0.29,-0.8,-0.77
16,0.41,0.14,-1.44,-0.46,-0.76,-0.25,-0.4,-1.61,0.15,-0.67,-0.6,-0.15,1.12,-1.15,-0.7,-0.16,-0.87,-0.33,1.57,-0.76,1.05,-0.43,-0.89,-0.39,1.24,-0.76,2.19,0.28,-0.73,-0.83
17,0.55,-2.85,3.53,-0.23,-0.83,-0.3,1.92,-3.37,8.11,-0.26,-0.67,-0.34,3.06,-5.34,5.12,0.08,-0.84,-0.53,-1.03,-13.11,5.99,-0.25,-1.0,-0.63,5.65,-8.79,3.97,0.32,-0.8,-1.06
18,0.68,-11.66,24.48,0.47,-0.9,-0.55,4.56,0.72,18.77,0.7,-0.94,-0.38,3.69,-21.39,26.31,0.45,-0.77,-0.82,0.17,-26.52,11.43,-0.39,-0.93,-1.01,12.7,-23.03,6.8,0.49,-0.78,-1.03
19,-5.63,-12.72,44.18,1.47,-0.55,0.11,-8.17,-36.95,53.21,-0.11,-0.08,-0.47,0.92,-20.7,35.7,1.17,-0.45,0.18,13.18,-30.53,18.97,0.32,-1.14,-1.01,18.83,-38.94,14.15,0.85,-0.74,-1.01
20,-46.89,-55.18,112.18,0.32,0.26,1.01,-40.43,-68.75,85.81,0.48,-0.15,0.95,-17.38,-29.68,74.29,1.73,0.33,1.26,7.44,-35.02,29.63,0.71,-0.87,-0.69,26.02,-57.44,12.15,0.2,-0.69,-1.0
21,-96.46,-41.57,108.78,0.31,0.65,2.0,-73.61,-67.83,80.55,-0.05,-0.56,2.0,-76.92,-62.92,78.05,-0.65,2.0,2.0,4.14,-48.4,51.46,1.31,-0.55,1.05,38.79,-69.93,12.15,0.44,-0.36,-0.58
22,-142.68,-48.83,81.44,2.0,2.0,1.71,-114.5,-84.26,49.18,2.0,0.67,1.79,-74.98,-115.75,46.33,2.0,-0.76,1.36,-33.95,-109.29,60.07,-1.01,2.0,2.0,47.05,-75.18,17.39,0.35,-0.34,0.47
