Time,Gx0,Gy0,Gz0,Ax0,Ay0,Az0,Gx1,Gy1,Gz1,Ax1,Ay1,Az1,Gx2,Gy2,Gz2,Ax2,Ay2,Az2,Gx3,Gy3,Gz3,Ax3,Ay3,Az3,Gx4,Gy4,Gz4,Ax4,Ay4,Az4,
0,0.01,0.15,-0.86,-0.37,-0.88,-0.29,-0.06,0.82,-0.44,-0.6,-0.72,-0.33,-0.44,0.41,0.07,-0.25,-0.93,-0.23,-0.59,-0.26,0.44,0.14,-1.07,-0.15,-1.06,-0.29,-0.46,0.27,-0.89,-0.55
1,-1.31,-0.79,0.15,-0.39,-0.88,-0.32,-2.15,-1.95,0.9,-0.64,-0.71,-0.34,-1.0,0.55,0.66,-0.34,-0.89,-0.28,-0.8,-0.19,0.19,0.06,-1.05,-0.25,-1.05,-0.54,-0.5,0.29,-0.85,-0.64
2,-0.77,-0.66,-1.05,-0.5,-0.78,-0.41,-0.89,-0.08,-0.53,-0.69,-0.64,-0.34,-0.24,0.03,-1.05,-0.34,-0.86,-0.29,0.21,-0.7,-0.21,0.06,-1.04,-0.25,0.31,-0.64,-0.44,0.27,-0.84,-0.62
3,-0.32,-0.93,-1.32,-0.41,-0.85,-0.3,-0.64,0.48,-0.74,-0.64,-0.7,-0.31,-0.52,-0.06,-0.53,-0.29,-0.91,-0.25,-0.25,-0.47,0.08,0.12,-1.07,-0.2,-0.56,-0.33,-0.64,0.28,-0.86,-0.59
4,-1.11,-0.32,-0.24,-0.39,-0.89,-0.31,-1.73,-0.99,0.45,-0.64,-0.72,-0.36,-1.24,-0.41,0.82,-0.27,-0.94,-0.27,-0.93,-0.53,0.47,0.11,-1.07,-0.24,-1.31,-0.38,-0.8,0.31,-0.87,-0.61
5,-1.35,-0.58,1.92,-0.46,-0.84,-0.42,-1.26,-0.32,0.11,-0.71,-0.63,-0.4,-0.78,0.05,-0.37,-0.42,-0.86,-0.37,-0.29,0.01,-0.23,0.06,-1.05,-0.33,-0.33,-0.23,-0.37,0.33,-0.86,-0.69
6,-0.38,-0.26,-1.59,-0.47,-0.81,-0.41,-0.39,0.79,-1.11,-0.67,-0.66,-0.4,-0.05,0.56,-0.85,-0.31,-0.9,-0.34,0.16,-0.61,0.03,0.13,-1.07,-0.24,0.11,-0.23,-0.36,0.35,-0.85,-0.61
7,-0.63,-0.48,-0.36,-0.38,-0.87,-0.38,-1.3,-1.02,0.21,-0.65,-0.67,-0.42,-0.71,-0.09,0.67,-0.26,-0.93,-0.32,-0.56,-0.1,0.75,0.13,-1.08,-0.23,-1.33,-0.29,-0.02,0.35,-0.86,-0.61
8,-0.79,-0.24,0.41,-0.43,-0.84,-0.41,-0.97,-0.98,0.66,-0.7,-0.64,-0.42,-0.5,-0.29,0.41,-0.38,-0.86,-0.36,-0.02,0.59,0.37,0.05,-1.07,-0.33,-0.68,0.0,0.21,0.34,-0.85,-0.68
9,0.25,0.08,-0.25,-0.46,-0.82,-0.41,0.73,1.31,-0.56,-0.7,-0.66,-0.37,0.24,0.74,-0.18,-0.35,-0.9,-0.33,0.21,0.46,0.35,0.08,-1.08,-0.29,-0.24,0.31,0.25,0.31,-0.85,-0.65
