Time,Gx0,Gy0,Gz0,Ax0,Ay0,Az0,Gx1,Gy1,Gz1,Ax1,Ay1,Az1,Gx2,Gy2,Gz2,Ax2,Ay2,Az2,Gx3,Gy3,Gz3,Ax3,Ay3,Az3,Gx4,Gy4,Gz4,Ax4,Ay4,Az4,
0,0.09,0.18,-0.05,-0.33,0.55,-0.82,-0.13,0.71,-0.01,-0.52,0.42,-0.84,0.39,-0.44,0.08,-0.37,0.75,-0.67,0.5,0.42,0.64,-0.49,0.5,-0.76,-0.19,-0.4,0.31,0.48,0.28,-1.02
1,-0.13,-0.08,-0.21,-0.33,0.55,-0.82,-0.32,0.14,-0.27,-0.53,0.43,-0.84,-0.17,-0.05,0.11,-0.4,0.75,-0.67,0.22,1.93,0.36,-0.53,0.52,-0.75,-0.53,-1.44,-0.03,0.47,0.3,-1.0
2,-0.65,-1.14,-0.18,-0.34,0.57,-0.81,-0.45,-0.79,-0.27,-0.53,0.44,-0.82,-0.21,-0.27,-0.11,-0.38,0.72,-0.66,0.11,1.13,0.78,-0.5,0.49,-0.72,-0.08,0.19,0.33,0.47,0.28,-1.02
3,-0.21,-0.4,0.01,-0.34,0.56,-0.82,-0.21,0.47,0.07,-0.53,0.43,-0.84,0.42,0.77,0.23,-0.39,0.75,-0.68,0.11,1.01,0.09,-0.51,0.51,-0.76,-0.05,0.48,0.36,0.48,0.28,-1.02
4,0.07,0.88,0.05,-0.33,0.55,-0.83,-0.4,1.07,-0.09,-0.51,0.42,-0.83,0.05,0.72,0.18,-0.39,0.73,-0.67,-0.42,1.65,1.89,-0.52,0.5,-0.71,-0.53,0.34,0.22,0.49,0.29,-1.02
5,-0.63,-0.22,-0.05,-0.31,0.56,-0.84,-0.72,-0.18,-0.18,-0.53,0.42,-0.81,-1.05,-0.4,-0.21,-0.43,0.7,-0.68,-1.08,-0.53,-3.14,-0.63,0.58,-0.87,-0.79,0.83,-0.1,0.48,0.32,-1.02
6,-0.91,-0.82,0.32,-0.31,0.59,-0.82,-1.32,-0.21,0.18,-0.54,0.46,-0.84,-2.47,-1.29,1.36,-0.45,0.9,-0.7,-4.05,1.48,-3.08,-0.67,0.68,-0.82,-0.68,4.24,-0.02,0.45,0.35,-1.05
7,-3.72,-2.27,2.82,-0.28,0.7,-0.54,-2.72,4.81,-3.21,-0.8,0.45,-0.46,-3.84,0.04,-0.73,-0.58,1.11,-0.49,-3.28,1.98,-5.54,-0.87,0.76,-0.71,1.38,5.31,0.19,0.33,0.49,-0.89
8,-2.57,4.05,0.27,-0.59,1.12,-1.02,1.05,8.88,16.31,-0.46,1.05,-1.37,1.88,9.28,-0.98,-0.59,1.37,-0.36,-2.28,7.05,-7.53,-1.19,0.75,-0.13,-1.87,0.22,-4.84,-0.03,0.97,-1.13
9,-2.38,1.98,0.54,-0.73,1.36,-0.6,-1.36,-7.35,-0.43,-1.36,1.06,-0.74,-5.13,-1.96,-1.58,-0.84,1.7,-0.08,1.74,4.74,-11.63,-1.36,1.24,-0.94,2.96,34.34,23.34,2.0,-0.08,-1.64
10,-1.76,-4.33,-1.47,-0.7,1.33,-0.37,2.08,5.9,-11.06,-1.05,0.95,-0.65,15.51,9.35,-0.2,-0.51,1.51,-0.01,6.39,21.21,-8.95,-1.17,0.99,-1.08,18.55,-6.44,-15.66,-1.09,1.84,2.0
11,3.86,43.6,-17.31,-0.47,1.18,-0.64,-10.67,37.24,-23.2,-0.83,0.65,-0.88,10.82,31.9,-18.02,-0.88,1.1,-0.45,0.57,13.38,-18.01,-1.23,0.63,-0.74,29.76,5.74,-7.12,1.31,-0.02,-0.96
12,2.0,39.82,-26.95,-0.74,0.95,-1.24,-5.84,6.04,-22.31,-0.7,0.63,-1.14,-5.62,3.76,-14.53,-0.51,0.92,-1.37,-0.89,7.53,-17.71,-0.56,0.45,-1.09,12.13,5.56,7.5,0.77,-0.11,-1.13
13,-6.31,11.1,-14.2,0.29,0.49,-1.69,1.18,6.28,-14.98,-0.3,0.33,-1.58,2.71,13.6,-8.27,-0.27,0.35,-1.05,4.59,19.94,-16.3,-0.47,0.37,-1.48,19.34,13.21,8.92,0.63,-0.33,-0.86
14,-1.19,8.53,-12.66,-0.21,0.18,-0.97,5.31,19.28,-21.76,-0.46,-0.09,-1.09,-4.31,9.41,-4.52,-0.32,0.16,-1.32,4.27,7.48,-21.3,-0.04,-0.1,-0.96,17.8,2.76,-6.71,0.25,-0.29,-0.77
15,-1.64,23.34,-16.4,0.27,-0.15,-1.26,4.95,18.18,-27.27,0.16,-0.35,-0.73,1.66,10.7,-13.53,-0.51,0.08,-0.83,3.83,10.83,-16.25,0.17,-0.16,-1.42,19.92,5.54,-11.39,0.59,-0.77,-0.52
16,-1.4,-1.68,-5.95,0.3,-0.16,-1.18,1.7,0.41,-5.97,0.27,-0.29,-1.3,0.62,3.13,-5.73,-0.22,-0.2,-1.27,6.19,5.78,-16.92,0.33,-0.42,-1.07,10.6,4.05,-6.79,0.71,-0.87,-0.46
17,0.85,4.98,-2.02,0.32,-0.21,-1.34,1.52,7.05,-2.93,0.16,-0.38,-1.25,4.69,7.61,-2.52,-0.16,-0.24,-1.24,4.37,7.53,-3.12,0.54,-0.39,-1.21,5.16,8.4,-0.44,0.7,-0.94,-0.34
