Time,Gx0,Gy0,Gz0,Ax0,Ay0,Az0,Gx1,Gy1,Gz1,Ax1,Ay1,Az1,Gx2,Gy2,Gz2,Ax2,Ay2,Az2,Gx3,Gy3,Gz3,Ax3,Ay3,Az3,Gx4,Gy4,Gz4,Ax4,Ay4,Az4,
0,-0.34,-0.41,-0.02,-0.05,0.94,-0.43,-0.5,-0.33,0.02,-0.1,1.0,-0.29,-0.18,-0.31,-0.04,-0.01,1.0,0.03,0.1,-0.02,0.27,-0.57,0.72,-0.28,-0.44,-0.25,0.02,-0.35,0.78,-0.67
1,-0.31,-0.78,-0.27,-0.05,0.92,-0.4,-0.41,-0.72,-0.51,-0.1,0.96,-0.27,-0.82,-1.28,-1.4,-0.07,1.01,-0.02,0.49,-1.55,0.01,-0.56,0.7,-0.31,-0.34,-0.97,-0.3,-0.33,0.75,-0.67
2,-0.54,-2.26,-0.34,-0.04,0.9,-0.43,-0.55,-1.92,-1.01,-0.07,0.96,-0.31,-0.7,-1.1,-1.74,0.03,0.97,0.02,0.83,-1.21,0.32,-0.5,0.7,-0.33,-0.07,-0.92,0.31,-0.32,0.73,-0.67
3,-0.48,-2.05,0.02,0.05,0.85,-0.41,-0.72,-2.38,-0.79,-0.07,0.95,-0.28,0.06,-3.55,-4.09,-0.18,1.02,-0.2,1.98,-3.69,2.81,-0.51,0.7,-0.4,-0.24,-3.15,0.05,-0.33,0.74,-0.67
4,-1.88,-6.21,1.77,-0.02,0.93,-0.54,0.46,-6.89,-0.05,-0.14,0.92,-0.34,3.18,-8.92,-8.68,-0.18,0.98,-0.14,6.28,-10.18,-0.53,-0.37,0.71,-0.58,1.79,-4.5,1.85,-0.31,0.75,-0.82
5,0.26,-9.02,2.85,0.02,0.8,-0.5,-1.76,-9.36,-4.78,-0.15,0.92,-0.33,5.68,-12.31,-8.72,-0.19,1.19,-0.18,10.33,-11.62,-7.01,-0.6,0.78,-0.54,6.16,-10.2,-3.77,-0.4,0.9,-0.97
6,-2.48,-20.74,0.0,-0.28,0.96,-0.36,-0.27,-18.98,-10.6,-0.21,1.06,-0.28,-8.82,-28.77,-4.19,0.05,1.02,0.11,9.74,-25.26,-4.18,-0.52,0.75,-0.29,3.72,-20.01,-7.02,-0.41,0.89,-0.81
7,-8.11,-19.79,-6.79,-0.22,1.07,-0.52,1.15,-28.21,-9.8,-0.34,1.18,-0.31,-11.65,-30.98,-14.73,-0.46,1.39,0.05,10.6,-26.61,-12.39,-1.44,0.89,-0.28,7.41,-25.48,-18.69,-0.83,0.79,-0.64
8,-7.84,-24.85,-7.14,-1.06,1.35,-0.54,3.61,-30.89,-10.03,-0.91,1.38,-0.9,-21.68,-12.89,-15.59,-0.06,1.22,1.23,-3.9,-10.85,-21.52,-1.37,0.41,0.14,0.68,-11.3,-19.63,-1.6,1.05,-1.04
9,-13.26,3.27,-23.83,-1.32,1.5,-0.03,-9.24,1.95,-37.49,-1.35,1.13,-0.18,-26.88,8.17,-15.79,-0.81,1.48,1.06,-28.69,24.91,-40.35,1.11,1.94,2.0,-0.19,-13.05,-25.48,-1.45,1.07,-1.07
10,-22.5,5.23,-31.57,-1.1,1.46,0.34,-10.26,-8.43,-44.52,-1.51,1.24,-0.2,-33.11,10.67,-3.21,-1.51,1.47,2.0,-16.65,-17.84,-36.95,-1.06,0.88,1.23,-1.21,-22.81,-42.66,-1.38,0.83,-0.6
