Time,Gx0,Gy0,Gz0,Ax0,Ay0,Az0,Gx1,Gy1,Gz1,Ax1,Ay1,Az1,Gx2,Gy2,Gz2,Ax2,Ay2,Az2,Gx3,Gy3,Gz3,Ax3,Ay3,Az3,Gx4,Gy4,Gz4,Ax4,Ay4,Az4,
0,-0.17,-0.02,0.09,-0.71,0.72,0.22,-0.33,0.42,-0.08,-0.81,0.41,0.45,0.1,0.34,0.1,-0.62,0.67,0.42,0.18,0.56,0.13,-0.78,0.57,0.13,0.05,0.06,-0.52,-0.72,-0.07,-0.94
1,0.02,0.08,-0.69,-0.67,0.69,0.22,-0.46,0.24,-0.55,-0.74,0.4,0.44,1.95,0.19,-0.28,-0.59,0.63,0.44,0.16,0.23,-0.08,-0.74,0.54,0.16,-0.08,0.08,-0.17,-0.69,-0.08,-0.86
2,-0.17,-0.06,-0.44,-0.65,0.68,0.22,-0.46,0.15,-0.28,-0.73,0.4,0.44,-0.05,0.14,0.06,-0.57,0.61,0.42,0.06,0.37,0.35,-0.73,0.53,0.14,-0.18,0.27,-0.14,-0.7,-0.08,-0.88
3,-0.24,-0.04,-0.21,-0.66,0.67,0.22,-0.47,0.04,-0.27,-0.76,0.38,0.45,-0.02,0.17,-0.16,-0.62,0.66,0.4,0.26,0.42,-0.24,-0.78,0.55,0.13,0.19,0.34,-0.3,-0.68,-0.1,-0.9
4,0.09,0.15,-0.99,-0.69,0.69,0.17,-0.51,0.62,-0.96,-0.77,0.38,0.41,0.4,0.58,-0.73,-0.6,0.63,0.39,0.5,0.65,-0.57,-0.74,0.5,0.13,0.37,0.4,-0.21,-0.67,-0.11,-0.88
5,0.18,0.33,-0.94,-0.65,0.64,0.19,-0.56,0.66,-0.67,-0.72,0.36,0.41,0.08,0.37,-0.39,-0.57,0.59,0.37,0.1,0.27,-0.01,-0.72,0.48,0.12,0.01,-0.08,-0.05,-0.65,-0.13,-0.87
6,-0.37,-0.48,-0.32,-0.64,0.63,0.16,-0.59,-0.56,-0.08,-0.73,0.36,0.38,-0.12,-0.44,-0.24,-0.6,0.6,0.34,0.39,-0.15,0.02,-0.75,0.48,0.09,-0.47,0.21,0.36,-0.65,-0.13,-0.86
7,0.17,-0.46,-0.11,-0.67,0.65,0.14,-0.1,0.21,0.26,-0.76,0.38,0.38,0.62,-0.27,-0.63,-0.63,0.63,0.34,0.93,0.33,0.03,-0.79,0.52,0.08,-0.26,0.18,0.39,-0.67,-0.15,-0.94
8,0.87,-2.14,-0.43,-0.74,0.71,0.05,0.33,-0.44,-0.78,-0.85,0.39,0.36,1.73,-0.41,-3.11,-0.71,0.74,0.36,1.5,-0.87,-0.13,-0.9,0.57,0.04,1.52,-0.01,-0.09,-0.69,-0.13,-1.04
9,0.69,-3.03,-2.04,-0.82,0.72,0.16,-0.5,-1.84,-2.86,-0.88,0.34,0.47,0.3,-0.75,-6.25,-0.87,0.7,0.46,0.51,-1.73,-4.79,-1.02,0.6,0.14,2.74,-5.16,-0.77,-0.77,-0.2,-1.11
10,-1.65,-5.28,-3.19,-0.87,0.71,0.2,-4.61,-4.15,-4.2,-0.97,0.26,0.54,-3.37,-1.78,-10.93,-0.96,0.69,0.47,-2.73,-5.06,-9.58,-1.18,0.64,0.11,4.31,-11.18,-2.95,-0.86,-0.28,-1.17
11,-6.46,-10.92,-6.21,-1.17,0.74,0.16,-6.42,-10.98,-12.28,-1.3,0.14,0.53,-9.23,-2.49,-21.17,-1.43,0.86,0.6,-6.67,-6.98,-20.63,-1.61,0.78,0.27,6.18,-18.4,-8.97,-1.17,-0.2,-1.22
12,-9.21,-11.72,-21.93,-1.38,0.75,0.62,-10.47,-10.04,-22.44,-1.35,0.04,0.94,-14.58,4.24,-19.63,-0.89,0.48,1.39,-15.54,-8.66,-22.11,-1.15,0.45,0.67,9.54,-25.13,-13.67,-1.13,-0.33,-1.31
13,-17.71,-7.76,-31.52,-1.45,0.54,0.59,-17.38,-16.24,-29.97,-1.56,-0.13,0.71,-22.65,32.07,-18.19,2.0,0.89,0.87,-29.59,-9.4,-23.83,-1.98,0.53,0.59,4.92,-41.92,-22.06,-1.44,-0.32,-0.81
