Time,Gx0,Gy0,Gz0,Ax0,Ay0,Az0,Gx1,Gy1,Gz1,Ax1,Ay1,Az1,Gx2,Gy2,Gz2,Ax2,Ay2,Az2,Gx3,Gy3,Gz3,Ax3,Ay3,Az3,Gx4,Gy4,Gz4,Ax4,Ay4,Az4,
0,-1.27,0.29,0.19,-0.3,-0.94,-0.37,-0.98,0.29,0.76,-0.6,-0.75,-0.42,-0.98,-0.05,0.11,-0.29,-0.89,-0.52,-0.56,0.42,0.45,-0.64,-0.8,-0.44,-0.54,-0.66,-0.52,0.36,-0.81,-0.75
1,-0.73,-1.04,-0.19,-0.26,-0.91,-0.39,-0.92,-1.07,-0.31,-0.55,-0.75,-0.42,-0.61,-1.64,-0.11,-0.26,-0.87,-0.5,-0.41,-0.51,0.3,-0.59,-0.81,-0.39,-0.14,-0.54,-0.02,0.4,-0.8,-0.66
2,-0.53,-1.22,-0.05,-0.26,-0.91,-0.36,-0.76,-1.15,-0.15,-0.56,-0.73,-0.39,-0.47,-0.78,0.43,-0.23,-0.89,-0.45,-0.63,-0.58,0.76,-0.6,-0.81,-0.37,-0.59,-1.09,-0.47,0.35,-0.79,-0.68
3,-0.66,-1.09,0.43,-0.28,-0.92,-0.35,-0.51,-0.68,0.31,-0.59,-0.74,-0.39,-0.76,-1.45,0.34,-0.29,-0.87,-0.49,-0.58,-0.41,0.53,-0.64,-0.78,-0.39,-0.4,-0.61,-0.32,0.38,-0.8,-0.72
4,-0.56,-0.73,-0.04,-0.34,-0.9,-0.4,-0.6,-0.83,-0.36,-0.64,-0.7,-0.4,-0.27,-0.34,0.15,-0.27,-0.85,-0.52,-0.14,-0.45,0.45,-0.64,-0.79,-0.43,-0.08,-0.64,-1.95,0.4,-0.79,-0.7
5,-0.15,-0.83,-0.32,-0.31,-0.9,-0.4,-0.4,-0.42,-0.64,-0.62,-0.71,-0.41,-0.06,-0.62,-0.04,-0.28,-0.85,-0.51,0.21,-0.18,0.31,-0.64,-0.78,-0.42,-0.05,-0.12,0.42,0.39,-0.78,-0.72
6,-0.01,-0.39,-0.24,-0.32,-0.9,-0.39,-0.32,-0.5,-0.51,-0.63,-0.7,-0.4,0.08,-0.66,0.07,-0.27,-0.87,-0.51,0.05,-0.56,0.33,-0.65,-0.78,-0.42,0.05,-0.76,0.05,0.34,-0.8,-0.74
7,0.05,-0.96,-0.06,-0.31,-0.91,-0.36,-0.15,-0.56,-0.52,-0.62,-0.71,-0.4,0.11,-1.07,-0.08,-0.3,-0.84,-0.5,0.08,-0.72,0.16,-0.66,-0.74,-0.4,0.38,-0.61,0.08,0.35,-0.78,-0.72
8,0.05,-0.89,-0.62,-0.34,-0.89,-0.34,-0.52,-1.05,-0.89,-0.6,-0.72,-0.36,1.94,-0.61,-0.24,-0.28,-0.85,-0.46,-0.15,-0.5,-0.02,-0.62,-0.77,-0.36,0.0,-0.15,-0.21,0.36,-0.77,-0.68
9,-0.41,-0.61,-0.46,-0.32,-0.9,-0.34,-0.61,0.11,-0.37,-0.62,-0.72,-0.36,-0.36,0.08,-0.4,-0.32,-0.85,-0.47,0.05,0.53,-0.16,-0.65,-0.76,-0.39,-0.19,0.14,-0.74,0.32,-0.77,-0.75
10,-0.45,0.14,-0.79,-0.31,-0.89,-0.37,-0.69,0.4,-0.76,-0.6,-0.71,-0.4,-0.39,-0.6,-0.58,-0.27,-0.85,-0.52,-0.32,-0.37,-0.29,-0.64,-0.78,-0.43,0.33,-0.69,-0.93,0.35,-0.77,-0.71
11,-0.43,-1.21,-0.82,-0.31,-0.89,-0.37,-1.1,-1.13,-0.63,-0.6,-0.71,-0.4,-0.28,-0.53,-0.63,-0.27,-0.85,-0.47,-0.26,-0.12,-0.41,-0.63,-0.75,-0.37,1.95,0.11,-0.54,0.36,-0.76,-0.67
