Time,Gx0,Gy0,Gz0,Ax0,Ay0,Az0,Gx1,Gy1,Gz1,Ax1,Ay1,Az1,Gx2,Gy2,Gz2,Ax2,Ay2,Az2,Gx3,Gy3,Gz3,Ax3,Ay3,Az3,Gx4,Gy4,Gz4,Ax4,Ay4,Az4,
0,-1.24,0.27,0.84,-0.46,0.46,0.73,-1.72,-0.2,0.87,-0.75,0.08,0.61,-0.37,0.02,1.34,-0.07,0.16,0.94,-0.71,0.79,1.22,-0.58,0.44,0.59,-1.15,0.85,-0.54,-0.72,0.67,-0.48
1,-0.67,0.52,0.49,-0.45,0.48,0.71,-1.08,0.4,0.33,-0.73,0.07,0.58,0.01,0.53,0.6,-0.07,0.15,0.91,-0.36,0.69,0.43,-0.55,0.4,0.57,-0.43,0.04,-0.6,-0.67,0.64,-0.47
2,-0.67,0.63,-0.72,-0.46,0.4,0.68,-1.17,0.65,-0.95,-0.7,0.02,0.55,-1.31,0.77,1.94,-0.08,0.1,0.86,-0.94,-0.12,-0.56,-0.54,0.34,0.54,-0.82,-0.88,-0.56,-0.68,0.58,-0.42
3,-1.56,0.21,-1.3,-0.44,0.38,0.67,-1.79,0.06,-1.47,-0.69,0.02,0.54,-2.18,0.21,0.12,-0.09,0.09,0.85,-1.55,-0.78,0.03,-0.54,0.31,0.55,-1.39,-0.89,-0.18,-0.7,0.56,-0.4
4,-1.98,-0.07,-0.64,-0.45,0.42,0.66,-1.85,-0.39,-0.62,-0.72,0.06,0.54,-1.43,-0.18,0.61,-0.11,0.12,0.86,-1.1,-0.23,0.76,-0.56,0.33,0.57,-1.66,0.53,0.69,-0.69,0.58,-0.41
5,-1.23,-0.07,0.23,-0.46,0.43,0.67,-1.4,-0.4,0.18,-0.72,0.06,0.56,-0.63,-0.41,0.73,-0.1,0.14,0.89,-0.25,0.11,0.7,-0.58,0.37,0.53,-1.33,1.06,1.47,-0.7,0.6,-0.46
6,-0.47,-0.33,0.14,-0.48,0.44,0.65,-0.65,-0.28,0.05,-0.74,0.05,0.54,-0.12,-0.32,0.38,-0.12,0.12,0.89,0.35,0.11,-0.36,-0.62,0.36,0.57,-0.82,0.13,-0.44,-0.77,0.63,-0.45
7,-0.18,0.33,0.07,-0.51,0.42,0.67,-0.79,0.53,0.2,-0.77,0.03,0.55,-0.41,0.55,0.75,-0.12,0.09,0.91,-0.61,0.82,-0.11,-0.59,0.33,0.59,-0.79,0.33,-0.43,-0.71,0.62,-0.45
8,-0.81,1.32,-0.36,-0.51,0.4,0.71,-1.68,0.83,0.05,-0.76,-0.01,0.59,-2.47,1.25,2.52,-0.08,0.05,0.98,-1.11,0.22,-0.15,-0.57,0.34,0.65,-1.0,-0.1,-0.59,-0.74,0.64,-0.44
9,-1.51,2.06,-0.86,-0.54,0.41,0.71,-2.28,0.94,-1.02,-0.8,-0.01,0.53,-3.5,1.15,2.72,-0.17,0.04,0.96,-1.86,0.02,-1.71,-0.67,0.37,0.58,-1.04,-1.08,-0.89,-0.81,0.63,-0.45
10,-2.18,3.21,-2.79,-0.65,0.37,0.74,-3.53,2.27,-2.58,-0.87,-0.1,0.55,-6.19,1.84,3.31,-0.23,0.01,1.02,-2.83,-0.08,-2.44,-0.73,0.25,0.7,-1.85,-2.6,-2.21,-0.94,0.6,-0.41
11,-5.51,3.47,-2.89,-0.77,0.4,0.77,-6.39,1.74,-2.52,-1.02,-0.11,0.53,-7.96,1.84,6.21,-0.36,-0.05,1.13,-4.8,-2.28,-0.56,-0.86,0.2,0.91,-2.98,0.97,-2.48,-1.12,0.63,-0.39
12,-6.05,4.48,0.09,-0.94,0.44,0.77,-7.54,3.08,-0.36,-1.26,-0.14,0.53,-6.2,3.47,6.87,-0.56,-0.12,1.35,-5.99,4.45,-0.78,-1.1,0.11,1.08,-5.55,2.03,-8.11,-1.43,0.75,-0.43
13,-8.06,11.56,-2.04,-1.38,0.31,0.91,-12.87,9.13,-3.3,-1.48,-0.5,0.51,-13.59,11.34,9.31,-0.69,-0.31,1.59,-15.69,5.74,-7.02,-1.25,0.11,1.21,-8.55,-3.6,-16.73,-1.53,0.84,-0.65
14,-16.26,17.92,-7.73,-1.35,0.17,1.06,-21.97,12.28,-9.56,-1.42,-0.55,0.62,-23.08,13.92,13.17,-0.49,-0.26,1.43,-23.41,3.31,-6.79,-1.03,0.19,1.18,-8.37,-6.24,-22.0,-1.4,0.69,-0.33
15,-17.28,18.58,-6.72,-1.19,0.4,0.91,-22.05,13.61,-7.3,-1.42,-0.28,0.6,-18.66,16.6,14.98,-0.63,-0.26,1.39,-21.15,8.03,-5.97,-0.73,0.13,1.45,-11.9,-0.99,-24.15,-1.54,0.61,-0.1
16,-14.83,24.24,-1.53,-1.38,0.22,0.89,-23.3,18.44,-0.69,-1.49,-0.54,0.49,-16.92,20.7,22.5,-0.65,-0.58,1.48,-26.37,15.41,-2.27,-1.05,-0.11,1.45,-13.79,5.08,-27.23,-1.51,0.65,-0.14
17,-18.85,29.86,-1.31,-1.35,-0.08,0.96,-28.36,21.81,-1.01,-1.33,-0.86,0.5,-19.75,23.8,26.37,-0.58,-0.65,1.16,-31.81,15.46,0.94,-0.79,-0.15,1.25,-14.37,4.29,-32.43,-1.37,0.57,0.03
18,-20.82,31.94,0.12,-1.28,-0.28,0.85,-32.18,21.85,1.05,-1.17,-0.97,0.35,-19.29,25.24,30.26,-0.59,-0.87,0.97,-36.94,19.07,3.02,-0.59,-0.33,1.18,-18.77,7.98,-33.73,-1.15,0.43,0.17
19,-24.08,33.5,4.15,-0.96,-0.45,0.76,-36.5,20.45,3.39,-0.84,-0.92,0.36,-20.66,22.72,35.51,-0.43,-0.75,0.66,-44.15,18.48,13.87,-0.28,-0.37,0.9,-22.3,12.15,-30.63,-0.84,0.24,0.11
20,-29.36,31.33,7.35,-0.79,-0.35,0.56,-40.42,15.65,4.78,-0.73,-0.78,0.15,-21.7,21.08,36.26,-0.52,-0.62,0.51,-45.65,20.7,17.51,-0.39,-0.49,0.79,-24.53,12.51,-29.91,-0.81,0.22,-0.07
21,-33.16,32.3,6.26,-0.7,-0.47,0.4,-44.29,13.66,4.95,-0.53,-0.72,0.11,-25.33,21.19,37.6,-0.28,-0.57,0.35,-48.78,17.2,17.33,-0.31,-0.33,0.32,-25.24,15.59,-22.2,-0.37,0.08,-0.16
22,-34.88,27.7,8.05,-0.25,-0.17,0.27,-43.27,7.3,4.07,-0.32,-0.32,0.16,-25.66,12.15,33.27,-0.19,-0.15,0.18,-34.95,11.51,20.12,-0.17,-0.15,0.15,-27.34,10.83,-17.75,-0.46,0.03,-0.18
