Time,Gx0,Gy0,Gz0,Ax0,Ay0,Az0,Gx1,Gy1,Gz1,Ax1,Ay1,Az1,Gx2,Gy2,Gz2,Ax2,Ay2,Az2,Gx3,Gy3,Gz3,Ax3,Ay3,Az3,Gx4,Gy4,Gz4,Ax4,Ay4,Az4,
0,-1.86,0.69,-2.37,-0.02,0.78,0.52,-1.06,0.88,-2.24,-0.36,0.72,0.46,-3.89,0.79,-0.81,0.07,0.68,0.61,-0.97,0.68,-0.82,-0.23,0.64,0.44,0.09,-0.59,-1.52,-0.32,0.85,-0.4
1,-1.07,0.2,-0.89,-0.02,0.8,0.51,-0.5,0.53,-0.89,-0.38,0.75,0.41,-0.7,0.13,-0.14,0.02,0.69,0.58,0.27,0.95,0.15,-0.26,0.66,0.43,0.41,0.19,-0.58,-0.33,0.84,-0.41
2,0.15,0.5,-0.73,-0.06,0.77,0.51,0.15,0.87,-0.37,-0.43,0.69,0.43,-0.54,0.8,-0.27,0.0,0.65,0.61,0.95,1.56,-0.29,-0.29,0.69,0.42,0.81,0.55,-0.05,-0.34,0.85,-0.42
3,0.21,0.85,-1.37,-0.04,0.71,0.55,0.16,0.86,-1.07,-0.4,0.61,0.52,-1.06,0.15,-0.82,0.06,0.6,0.66,-0.45,0.56,-0.82,-0.26,0.62,0.51,0.21,-0.94,-1.15,-0.37,0.89,-0.42
4,-1.42,-0.09,-1.84,-0.07,0.7,0.56,-1.31,-0.02,-2.32,-0.43,0.63,0.47,-2.5,-0.31,-1.02,0.03,0.6,0.64,-1.67,-0.3,-1.5,-0.29,0.64,0.47,0.02,-2.05,-1.77,-0.36,0.85,-0.44
5,-2.36,-0.74,-2.4,-0.09,0.73,0.53,-1.29,-0.53,-3.21,-0.43,0.66,0.44,-2.78,-0.65,-1.46,-0.02,0.67,0.62,-1.31,-0.37,-2.17,-0.33,0.65,0.42,0.1,-1.84,-1.54,-0.36,0.82,-0.42
6,-1.76,-0.68,-2.52,-0.08,0.78,0.51,-0.57,-0.27,-2.69,-0.41,0.7,0.4,-1.75,-0.13,-1.81,-0.01,0.66,0.61,-0.32,-0.02,-1.68,-0.28,0.65,0.44,0.84,-1.18,-0.51,-0.35,0.83,-0.43
7,-0.36,0.01,-2.16,-0.07,0.79,0.52,0.37,0.44,-1.56,-0.41,0.72,0.44,-0.61,0.37,-1.32,0.02,0.65,0.63,0.59,1.94,-0.91,-0.28,0.64,0.46,1.11,-0.68,0.34,-0.36,0.85,-0.42
8,0.16,-0.2,-1.44,-0.08,0.75,0.57,0.35,-0.05,-0.63,-0.42,0.67,0.47,-0.33,-0.12,-1.15,0.07,0.61,0.68,0.7,-0.41,-1.02,-0.33,0.67,0.48,0.6,-0.69,0.26,-0.4,0.89,-0.45
9,-0.05,-0.77,-1.58,-0.12,0.79,0.6,0.23,-0.3,-1.72,-0.51,0.69,0.48,-0.59,-0.14,-1.76,-0.07,0.67,0.74,0.76,-0.24,-1.81,-0.36,0.72,0.5,1.08,-1.05,-0.07,-0.43,0.94,-0.48
10,0.37,-1.6,-2.44,-0.12,0.85,0.59,0.43,-0.11,-2.24,-0.54,0.77,0.45,-0.31,0.24,-2.32,-0.03,0.73,0.73,1.58,0.31,-1.74,-0.36,0.75,0.53,1.95,-0.49,-0.33,-0.45,0.97,-0.45
11,0.91,-0.15,-1.45,-0.14,0.93,0.66,0.86,1.0,-0.91,-0.58,0.88,0.54,1.29,1.44,-1.49,-0.04,0.79,0.86,2.83,1.73,-0.31,-0.42,0.81,0.69,2.32,1.26,-1.12,-0.55,1.08,-0.47
12,3.5,1.36,-0.46,-0.25,1.08,0.67,3.06,3.43,0.05,-0.74,0.96,0.53,3.82,2.06,-2.73,-0.2,0.85,1.0,4.44,4.82,-0.1,-0.59,0.94,0.72,4.18,3.71,-2.06,-0.62,1.19,-0.6
13,3.93,4.26,-0.63,-0.32,1.1,0.86,4.42,7.06,0.22,-1.01,0.92,0.74,2.35,5.68,-2.97,-0.13,0.91,1.12,5.32,6.89,-0.92,-0.63,0.94,0.96,4.44,4.38,-6.34,-0.8,1.27,-0.51
14,5.22,6.71,-0.82,-0.36,1.19,0.93,3.67,2.35,-1.58,-0.91,0.98,0.68,6.41,7.87,-4.95,-0.39,0.71,0.97,7.71,10.42,-3.73,-0.73,1.1,0.86,6.27,4.39,-15.15,-0.91,1.3,-0.66
15,5.97,10.53,-3.98,-0.61,1.24,0.86,6.38,13.6,-0.44,-1.0,1.0,0.62,2.41,14.02,-8.24,-0.31,0.94,1.25,4.1,14.45,-7.88,-0.83,1.07,0.84,7.02,7.6,-17.77,-0.99,1.25,-0.82
16,5.03,13.05,-9.51,-0.53,1.03,0.95,5.76,13.98,-4.32,-1.03,0.76,0.71,-2.02,12.39,-10.34,-0.37,0.77,1.39,-9.06,11.44,-6.02,-0.77,0.88,1.24,4.63,5.74,-29.38,-1.17,1.14,-0.6
17,-2.27,12.5,-14.33,-0.7,0.82,1.09,0.17,12.48,-10.2,-1.19,0.65,0.63,-14.14,14.71,-11.79,-0.43,0.59,1.38,-17.83,17.49,-10.63,-0.98,0.98,0.69,1.67,2.44,-37.69,-1.21,1.03,-0.68
18,-9.36,14.4,-18.08,-0.75,0.93,0.98,-4.92,13.83,-15.18,-1.21,0.51,0.6,-24.44,13.29,-13.76,-0.68,0.52,1.32,-32.16,18.47,-10.48,-0.91,0.6,1.27,-3.9,4.67,-44.1,-1.16,0.88,-0.46
19,-17.81,15.11,-20.73,-0.97,0.68,1.09,-9.03,8.27,-19.26,-1.37,0.4,0.69,-36.28,15.41,-15.95,-0.55,0.16,1.83,-63.23,28.34,-5.58,-1.18,0.81,1.2,-11.49,0.89,-52.79,-1.4,0.97,-0.76
20,-35.52,22.18,-27.28,-0.95,0.2,1.7,-28.83,18.64,-36.0,-1.44,0.02,1.25,-59.44,15.37,-9.67,-0.1,0.04,1.97,-76.05,34.45,-12.5,-0.85,0.41,1.22,-10.31,-12.87,-62.31,-1.27,0.86,-0.62
21,-59.82,17.86,-30.69,-0.86,0.31,1.66,-48.6,19.56,-50.71,-1.46,0.27,1.32,-71.92,7.73,-1.38,0.05,0.01,1.69,-74.11,41.89,-8.22,-0.55,0.08,0.64,-20.86,-10.71,-42.32,-0.82,0.31,-0.22
22,-61.57,16.9,-19.32,-0.11,0.58,1.24,-50.55,16.76,-30.8,-0.47,0.8,0.83,-55.02,3.6,10.25,0.3,0.32,0.64,-51.29,29.54,7.68,0.09,-0.36,0.23,-31.98,-1.35,-19.51,-0.19,-0.21,0.0
23,-42.47,18.84,6.92,0.07,0.61,0.45,-37.76,16.72,-3.08,-0.18,0.62,0.27,-25.53,7.57,19.27,-0.06,0.28,0.3,-32.48,17.12,21.02,-0.33,-0.18,0.16,-30.08,9.44,-4.72,-0.48,0.02,-0.2
24,-22.73,18.97,10.68,-0.33,0.07,0.54,-24.9,18.21,5.23,-0.51,-0.25,0.47,-22.6,7.84,18.11,0.02,-0.15,0.69,-32.56,17.31,15.63,-0.44,-0.08,0.35,-26.6,8.02,-7.18,-0.51,0.18,-0.4
25,-31.34,13.79,7.84,-0.08,-0.09,0.6,-33.73,11.18,-4.24,-0.31,0.04,0.33,-25.6,0.36,16.6,0.0,0.0,0.29,-29.17,13.27,11.84,-0.32,-0.2,0.07,-27.05,7.23,-8.44,-0.39,-0.01,-0.14
26,-25.86,10.33,9.78,-0.18,0.15,0.31,-26.37,9.31,2.22,-0.38,0.1,0.13,-20.21,3.45,17.98,-0.13,-0.04,0.4,-23.94,11.56,12.16,-0.43,-0.08,0.14,-22.23,12.53,-15.55,-0.36,0.21,-0.28
27,-25.02,11.78,9.73,-0.19,0.12,0.35,-30.31,12.24,3.4,-0.14,0.27,0.15,-19.26,-0.8,16.98,-0.06,0.52,-0.21,-22.35,5.02,7.23,-0.2,0.54,-0.05,-20.22,6.07,-11.29,0.04,0.18,-0.83
28,-20.53,-1.52,7.6,-0.3,0.93,-0.3,-19.05,-3.11,-0.64,-0.45,1.04,-0.48,-10.67,-4.86,11.52,-0.97,0.87,-0.16,-10.8,1.62,7.58,-0.34,1.07,0.04,-9.27,4.85,0.49,0.11,0.61,-1.39
29,-6.78,2.04,4.0,-0.7,1.17,-0.44,-6.7,0.78,-0.76,-0.63,1.06,-0.56,-6.34,-3.73,1.26,-1.21,1.0,-0.03,-5.94,2.54,-0.52,-0.55,1.3,0.1,-2.53,-2.68,-5.72,-0.1,0.43,-1.26
30,-3.32,-4.69,-3.59,-0.84,1.11,-0.52,1.73,-1.5,-4.24,-0.74,1.18,-0.94,3.0,-0.18,-5.28,-1.29,0.62,-0.11,6.59,0.14,-4.16,-0.74,1.12,-0.19,9.9,-3.33,0.53,-0.44,0.17,-1.11
31,8.76,0.76,-7.28,-0.96,0.39,-0.12,10.4,2.76,1.69,-0.92,0.26,-0.45,5.16,4.76,-7.27,-0.75,-0.36,0.23,7.59,-0.12,-2.95,-0.87,-0.09,-0.32,6.8,-4.84,1.99,-0.88,-0.19,-0.56
32,8.64,-1.11,-5.97,-0.78,-0.74,0.31,7.85,-1.72,-1.46,-1.09,-0.98,0.05,-3.21,-2.15,-3.32,-0.45,-1.28,0.65,-3.0,1.31,-1.02,-1.37,-0.84,-0.36,-0.78,-6.15,0.69,-1.54,-0.53,0.11
